,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Steakkd,0,0,16,13,Ryze,5005,7470,5005,11094,4,False,False,10517,10535,TOP,0,0,1,3040,6656,3110,1029,3158,0,3340,23,2,TOP,0,664,163723,13200,1925,7,0,0,0,0,0,13667,1771,15911,29,km-RJhIhvpezOwQTOfURq1ogX_oUZqklx3Upz2nEnM65gyihkGfw8EzG0hfLW4piqX_J2PSAJGz9uw,SOLO,201,99,243,5,5,4,3,12,39,TOP,42,14971,0,18357,2741,0,216,141,162,0,0,520,2,2,7,0,15,False
1,SCARYM0NST3R,7,0,15,154,Zac,44,20811,44,27927,0,False,False,9783,9250,JUNGLE,0,0,1,3047,3065,3068,3076,1011,0,3364,18,2,JUNGLE,2,0,107270,6008,5618,151,0,0,0,0,0,22059,772,19332,4569,pSrtcOXtf-ObxGLOcGIXtJWSdpRt3Q3hz-WNprdfszAnMLV5fwQTxa59nusSC2YRkqUNzdCYtLhksg,NONE,47,149,81,8,3,4,20,11,216,JUNGLE,19,7425,0,25969,31641,608,23,497,0,21690,645,1018,1,1,7,0,23,False
2,DarbyStanley,1,0,16,234,Viego,956,8470,956,21762,7,False,False,14222,13675,MIDDLE,0,0,1,6632,3153,3111,3053,3123,3035,3340,28,12,MIDDLE,3,775,4027,2257,10166,4,0,0,0,0,0,144684,27003,17846,4652,QxOp8TOEU3EIApAhHEt-f9SWMlXmA4wck7QeDHOWBMvNANCl8_pWDxqOPeaqNg92-zhUTt9B4-s_4w,SOLO,161,32,36,12,4,4,6,14,132,MIDDLE,17,30280,0,28942,7112,0,205,49,310,9897,1020,929,0,0,7,0,21,False
3,Awildansony,2,0,14,119,Draven,646,2744,646,4761,5,False,False,9868,8375,BOTTOM,0,0,1,1055,6672,3006,0,0,3036,3363,21,1,BOTTOM,0,449,0,0,2984,8,0,0,0,0,0,98249,5498,7849,4025,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,56,67,20,13,2,7,3,4,76,BOTTOM,5,6075,0,10860,2654,195,181,68,108,9438,576,26,0,0,7,0,27,False
4,Aidenheat,7,0,12,147,Seraphine,0,1186,0,6777,6,False,False,6665,6335,UTILITY,0,0,1,3853,6617,3011,3158,0,0,3364,18,0,BOTTOM,0,951,20607,6120,4584,0,0,0,0,0,0,3087,1015,5948,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SUPPORT,42,24,34,6,4,3,3,4,37,UTILITY,19,7136,1704,10567,1904,1739,28,149,165,0,0,34,0,0,7,0,51,False
5,Master yi rocks,0,0,18,75,Nasus,11934,17438,11934,39230,3,False,True,13987,13210,TOP,0,1,0,3110,3075,6632,3111,3065,0,3340,22,7,TOP,4,1202,23967,4372,12971,1,0,0,0,0,0,176026,15804,22785,3233,acHwS54HJotqstZ_vlzPRajSbb-jl1mfDwwQ2ap5_kYyQEMWIORESPT4iqG0f67xSlcN81xx0FESLQ,SOLO,235,18,47,10,4,12,7,6,124,TOP,13,20176,0,36885,4869,0,247,136,89,8105,0,1129,4,6,3,0,6,True
6,GameGodF6K,6,0,17,9,FiddleSticks,0,20767,0,9584,0,False,False,13261,11750,JUNGLE,0,0,0,3020,4636,3089,2421,3135,2031,3330,15,5,JUNGLE,5,0,210169,12442,5893,241,0,0,0,0,0,11952,42,11846,583,S3j3sZjZx2tOtLs6WnHCQB1aPwHZcjXBap3Hrf0ZK9IYswG-6qyNX1NO8LR5Da3vij9XBenmv33OjA,NONE,79,177,64,8,2,4,19,11,113,JUNGLE,19,12754,0,17835,13054,0,22,1092,0,16631,269,95,0,0,3,0,67,True
7,ghsdafuoashgdfoa,4,0,14,157,Yasuo,878,14222,878,19640,9,False,False,9395,9275,MIDDLE,0,0,0,3123,6673,3031,3006,0,0,3363,17,1,MIDDLE,0,570,7861,786,5763,4,0,0,0,0,0,118205,10526,13873,4928,JHMfblci1Vqh4LNXvamtH4HFytKKhTJ51meNDVWWFTTLbk1no9Aotz8X6cJxmak7ArM3SOZK8haCdw,SOLO,218,14,83,5,5,14,4,4,31,MIDDLE,16,12219,0,20438,3305,0,159,91,294,9612,906,802,0,0,3,0,18,True
8,Arrows Of Love,4,1,14,498,Xayah,5218,12745,5218,5877,3,True,False,11807,11675,BOTTOM,1,1,0,3508,3123,6671,3006,3036,0,3340,17,6,BOTTOM,4,930,451,339,4644,14,0,0,0,0,0,155419,13262,7957,4568,df6f9WcoxR7qHAeASV54-ZJqS--9vXg228ILqntANz-twRLajxdA0zG8ISNJdaIhVSR0HPPgyLPLIw,CARRY,65,39,37,4,2,4,4,7,46,BOTTOM,14,14380,0,12745,3319,300,215,36,73,1330,778,144,0,2,3,0,23,True
9,bruhmoment6,8,0,13,111,Nautilus,610,3017,610,20553,2,False,False,8155,7325,UTILITY,0,1,0,3860,3190,3076,3067,3117,1011,3364,30,3,BOTTOM,2,1067,12915,4778,3607,0,0,0,0,0,0,8393,2066,8385,4957,I1_8oYxm8_0yt6iO-vljNjFtZYYF-J6fJizZlv0F-XocpTtcSr3ZRXuTZzNrKesq2y0jJpioyZR7UQ,SUPPORT,28,39,34,7,5,4,5,14,229,UTILITY,45,7349,317,11992,1038,0,29,271,68,6690,504,0,2,3,3,0,62,True
